CPA_Ver_22_ID	CPA_Ver_22_Code	CPA_Ver_22_Heading	HS_KEY	HS_2022_CODE	HS_2022_SelfText	Durability_Indicator
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520612000080"	"5206 12 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 232,56 decitex to < 714,29 decitex "> MN 14 to MN 43" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520613000080"	"5206 13 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 192,31 decitex to < 232,56 decitex "> MN 43 to MN 52" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520614000080"	"5206 14 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 125 decitex to < 192,31 decitex "> MN 52 to MN 80" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520615000080"	"5206 15 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of < 125 decitex "> MN 80" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520621000080"	"5206 21 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of >= 714,29 decitex "<= MN 14" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520622000080"	"5206 22 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 232,56 decitex to < 714,29 decitex "> MN 14 to MN 43" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520623000080"	"5206 23 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 192,31 decitex to < 232,56 decitex "> MN 43 to MN 52" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520624000080"	"5206 24 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 125 decitex to < 192,31 decitex "> MN 52 to MN 80" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520625000080"	"5206 25 00"	"Single cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of < 125 decitex "> MN 80" (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520631000080"	"5206 31 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of >= 714,29 decitex "<= MN 14" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520632000080"	"5206 32 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 232,56 decitex to < 714,29 decitex "> MN 14 to MN 43" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520633000080"	"5206 33 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 192,31 decitex to < 232,56 decitex "> MN 43 to MN 52" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520634000080"	"5206 34 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of 125 decitex to < 192,31 decitex "> MN 52 to MN 80" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520635000080"	"5206 35 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres and with a linear density of < 125 decitex "> MN 80" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520641000080"	"5206 41 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of >= 714,29 decitex "< MN 14" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520642000080"	"5206 42 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 232,56 decitex to < 714,29 decitex "> MN 14 to MN 43" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520643000080"	"5206 43 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 192,31 decitex to < 232,56 decitex "> MN 43 to MN 52" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520644000080"	"5206 44 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of 125 decitex to < 192,31 decitex "> MN 52 to MN 80" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131061"	"13.10.61"	"Cotton yarn (other than sewing thread)"	"520645000080"	"5206 45 00"	"Multiple "folded" or cabled cotton yarn containing predominantly, but < 85% cotton by weight, of combed fibres and with a linear density of < 125 decitex "> MN 80" per single yarn (excl. sewing thread and yarn put up for retail sale)"	
"131062"	"13.10.62"	"Cotton sewing thread"	"520420000080"	"5204 20 00"	"Cotton sewing thread, put up for retail sale"	
"131062"	"13.10.62"	"Cotton sewing thread"	"520411000080"	"5204 11 00"	"Sewing thread, containing >= 85% cotton by weight (excl. that put up for retail sale)"	
"131062"	"13.10.62"	"Cotton sewing thread"	"520419000080"	"5204 19 00"	"Sewing thread, containing predominantly, but < 85% cotton by weight (excl. that put up for retail sale)"	
"131071"	"13.10.71"	"Flax yarn"	"530610100080"	"5306 10 10"	"Single flax yarn, with a linear density of >= 833,3 decitex "<= metric number 12" (excl. put up for retail sale)"	
"131071"	"13.10.71"	"Flax yarn"	"530620100080"	"5306 20 10"	"Multiple "folded" or cabled flax yarn (excl. for retail sale)"	
"131072"	"13.10.72"	"Yarn of jute or of other textile bast fibres; yarn of other vegetable textile fibres; paper yarn"	"530710000080"	"5307 10 00"	"Single yarn of jute or of other textile bast fibres of heading 5303"	
"131072"	"13.10.72"	"Yarn of jute or of other textile bast fibres; yarn of other vegetable textile fibres; paper yarn"	"530720000080"	"5307 20 00"	"Multiple "folded" or cabled yarn of jute or of other textile bast fibres of heading 5303"	
"131072"	"13.10.72"	"Yarn of jute or of other textile bast fibres; yarn of other vegetable textile fibres; paper yarn"	"530810000080"	"5308 10 00"	"Coconut "coir" yarn"	
"131072"	"13.10.72"	"Yarn of jute or of other textile bast fibres; yarn of other vegetable textile fibres; paper yarn"	"530820100080"	"5308 20 10"	"Hemp yarn (excl. that put up for retail sale)"	
"131072"	"13.10.72"	"Yarn of jute or of other textile bast fibres; yarn of other vegetable textile fibres; paper yarn"	"530890120080"	"5308 90 12"	"Ramie yarn, with a linear density of >= 277,8 decitex "<= MN 36""	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540600000080"	"5406 00 00"	"Man-made filament yarn, put up for retail sale (excl. sewing thread)"	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540261000080"	"5402 61 00"	"Multiple "folded" or cabled filament yarn of nylon or other polyamides, incl. monofilament of < 67 decitex (excl. sewing thread, yarn put up for retail sale and high-tenacity yarn or textured yarn)"	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540262000080"	"5402 62 00"	"Multiple "folded" or cabled filament yarn of polyester, incl. monofilament of < 67 decitex (excl. sewing thread, yarn put up for retail sale and textured yarn)"	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540263000080"	"5402 63 00"	"Multiple "folded" or cabled filament yarn of polypropylene, incl. monofilament of < 67 decitex (excl. sewing thread, yarn put up for retail sale and textured yarn)"	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540269000080"	"5402 69 00"	"Multiple "folded" or cabled synthetic filament yarn, incl. synthetic monofilament of < 67 decitex (excl. sewing thread, yarn put up for retail sale, textured yarn and filament yarn of polyester, polypropylene, nylon or other polyamides)"	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540341000080"	"5403 41 00"	"Multiple "folded" or cabled filament yarn of viscose rayon, incl. monofilament of < 67 decitex (excl. sewing thread, high-tenacity yarn and yarn put up for retail sale)"	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540342000080"	"5403 42 00"	"Multiple "folded" or cabled filament yarn of cellulose acetate, incl. monofilament of < 67 decitex (excl. sewing thread, high-tenacity yarn and yarn put up for retail sale)"	
"131081"	"13.10.81"	"Yarn of man-made filaments, multiple or cabled (other than sewing thread, high tenacity yarn of polyamides, polyesters or viscose rayon), not put up for retail sale; man-made filament yarn (other than sewing thread) put up for retail sale"	"540349000080"	"5403 49 00"	"Multiple "folded" or cabled artificial filament yarn, incl. artificial monofilament of < 67 decitex (excl. sewing thread, filament yarn of viscose or cellulose acetate and yarn put up for retail sale)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"551110000080"	"5511 10 00"	"Yarn containing >= 85% synthetic staple fibres by weight, put up for retail sale (excl. sewing thread)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550911000080"	"5509 11 00"	"Single yarn containing >= 85% nylon or other polyamide staple fibres by weight (excl. sewing thread and yarn put up for retail sale)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550912000080"	"5509 12 00"	"Multiple "folded" or cabled yarn containing >= 85% nylon or other polyamide staple fibres by weight (excl. sewing thread and yarn put up for retail sale)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550921000080"	"5509 21 00"	"Single yarn containing >= 85% polyester staple fibres by weight (excl. sewing thread and yarn put up for retail sale)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550922000080"	"5509 22 00"	"Multiple "folded" or cabled yarn containing >= 85% polyester staple fibres by weight (excl. sewing thread and yarn put up for retail sale)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550931000080"	"5509 31 00"	"Single yarn containing >= 85% acrylic or modacrylic staple fibres by weight (excl. sewing thread and yarn put up for retail sale)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550932000080"	"5509 32 00"	"Multiple "folded" or cabled yarn containing >= 85% acrylic or modacrylic staple fibres by weight (excl. sewing thread and yarn put up for retail sale)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550941000080"	"5509 41 00"	"Single yarn containing >= 85% synthetic staple fibres by weight (excl. sewing thread, yarn put up for retail sale and yarn of acrylic, modacrylic, polyester, nylon or other polyamide staple fibres)"	
"131082"	"13.10.82"	"Yarn other than sewing thread of synthetic staple fibres, containing => 85% by weight of such fibres"	"550942000080"	"5509 42 00"	"Multiple "folded" or cabled yarn containing >= 85% synthetic staple fibres by weight (excl. sewing thread, yarn put up for retail sale and yarn of acrylic, modacrylic, polyester, nylon or other polyamide staple fibres)"	
"131083"	"13.10.83"	"Yarn (other than sewing thread) of synthetic staple fibres, containing < 85% by weight of such fibres"	"551120000080"	"5511 20 00"	"Yarn containing predominantly, but < 85% synthetic staple fibres by weight, put up for retail sale (excl. sewing thread)"	
